region,crop_type,xland_base,xwater_base,revenue_base,xlandsc,xwatersc,revenuesc,shortage
Sacramento,Alfalfa and pasture,39065.09079,158835.5442,62835093.22,400.6675979,1588.355426,644462.4946,0.78
Sacramento,Field and grain,50650.05351,87310.48757,42118433.22,519.4877296,873.104867,431983.9314,0.78
Sacramento,Orchards,12625.04169,43132.18752,37916551.18,129.487607,431.3218709,388887.7044,0.78
Sacramento,Rice,8613.964389,39070.52979,18111363.5,88.34835271,390.705294,185757.5744,0.78
Sacramento,Vegetables,5252.792758,13289.12278,14406194.71,53.87479752,132.8912264,147755.8432,0.78
Sacramento,Vineyards,36667.75441,107217.9102,213832527.3,33438.79228,95331.89346,195002436.8,0.78
San Benito,Alfalfa and pasture,7795.394893,32753.08686,9262555.371,79.95276813,327.5308653,95000.56791,0.78
San Benito,Field and grain,9094.670383,7943.407098,6353466.186,93.27867078,79.43407018,65163.75589,0.78
San Benito,Orchards,2765.967648,7492.158988,7334010.99,257.1460591,657.4488708,4617967.547,0.78
San Benito,Vegetables,20122.15066,23191.61808,170114921.1,6344.111608,7345.192325,60939139.58,0.78
San Benito,Vineyards,4502.783032,11064.1051,39076238.36,4060.604347,9728.156715,35238904.96,0.78
San Bernardino,Alfalfa and pasture,9795.145272,59057.59364,36471746.87,1285.074438,7783.832727,12801911.99,0.78
San Bernardino,Field and grain,3687.775415,9851.248179,4272729.95,37.8233376,98.5124808,43822.87128,0.78
San Bernardino,Orchards,5049.463028,19958.17604,32542371.28,3032.775604,11098.54426,23163453.1,0.78
San Bernardino,Vegetables,1112.055923,1945.783165,9043360.695,748.3366779,1275.981299,6084563.49,0.78
San Bernardino,Vineyards,451.8493137,1324.068776,584814.911,4.634351935,13.24068763,5998.101651,0.78
San Diego,Alfalfa and pasture,2096.721939,11794.29295,23789594.57,21.5048404,117.9429283,243995.8417,0.78
San Diego,Field and grain,1307.380391,1649.984919,381108.4397,13.40902965,16.49984902,3908.80451,0.78
San Diego,Orchards,25244.21065,87157.91917,273874947.4,7275.07254,24576.93277,79533740.42,0.78
San Diego,Vegetables,6925.096636,12251.19368,90027646.64,281.587453,657.3743495,14022022.12,0.78
San Diego,Vineyards,893.4116434,2576.208765,3699905.17,9.163196343,25.76208739,37947.74533,0.78
San Joaquin,Alfalfa and pasture,58853.60338,251033.5964,102743698.1,603.6267013,2510.33594,1053781.519,0.78
San Joaquin,Field and grain,97494.06245,181569.9277,120610569.6,999.9391054,1815.699259,1237031.484,0.78
San Joaquin,Orchards,188470.0079,676701.2283,925145301.7,24475.13529,89266.39248,143561207.1,0.78
San Joaquin,Rice,4199.983494,20302.38252,11439878.74,43.07675378,203.0238232,117332.0896,0.78
San Joaquin,Vegetables,40312.3129,94941.83744,335024136.7,8765.184054,22082.52384,213188375.2,0.78
San Joaquin,Vineyards,84121.52079,260649.2295,413514994.8,69799.42656,210865.6292,343112074.5,0.78
San Luis Obispo,Alfalfa and pasture,4175.055428,17116.47635,2791468.61,42.82108131,171.1647618,28630.44728,0.78
San Luis Obispo,Field and grain,22338.36094,20838.04322,13539705.37,229.1113946,208.3804302,138868.7733,0.78
San Luis Obispo,Orchards,12740.53289,35745.14729,115011516.8,7056.677921,17992.89778,88767812.77,0.78
San Luis Obispo,Vegetables,21148.34931,24875.20879,380590431.3,15667.36843,16867.06587,287316786.6,0.78
San Luis Obispo,Vineyards,45785.43036,112502.6034,320629752.6,4673.934359,11197.53663,32730988.99,0.78
San Mateo,Alfalfa and pasture,1365.49182,4661.806272,1456884.332,14.0050443,46.61806225,14942.4034,0.78
San Mateo,Field and grain,1545.982856,721.3807367,790356.8825,15.85623461,7.213807297,8106.224531,0.78
San Mateo,Orchards,41.23339039,121.9145898,254497.6219,0.422906564,1.219145883,2610.232001,0.78
San Mateo,Vegetables,2124.491839,2780.822371,24990212.23,1183.34372,1500.175708,13982514.74,0.78
San Mateo,Vineyards,158.7595692,398.4593589,1613469.874,145.2086432,355.337628,1475752.122,0.78
Santa Barbara,Alfalfa and pasture,4363.550687,18046.78546,2741519.451,44.75436602,180.4678528,28118.14822,0.78
Santa Barbara,Field and grain,7516.574984,6722.91509,4910861.902,77.09307691,67.22915022,50367.81448,0.78
Santa Barbara,Orchards,10176.73411,27236.86415,114649211,7644.663504,19471.93707,93611153.81,0.78
Santa Barbara,Vegetables,56973.2354,63781.12175,807703782,16222.70679,17387.10874,234683440.2,0.78
Santa Barbara,Vineyards,22545.19644,55397.38893,189791619.9,231.232784,553.9738837,1946580.717,0.78
Santa Clara,Alfalfa and pasture,819.3710192,3050.203519,1153008.532,8.403805316,30.50203488,11825.72851,0.78
Santa Clara,Field and grain,5314.997094,4929.644159,7249790.598,54.51279093,49.29644109,74356.82676,0.78
Santa Clara,Orchards,2428.012907,6916.641933,16115765.35,24.90269648,69.16641864,165289.901,0.78
Santa Clara,Vegetables,9612.523839,12076.46516,108179883.9,3413.349466,3735.035224,40280394,0.78
Santa Clara,Vineyards,1572.17743,3888.038621,11882715.42,1204.966776,2905.418496,9107290.959,0.78
Santa Cruz,Alfalfa and pasture,861.4954444,3605.049418,1051565.018,8.835850709,36.05049381,10785.28223,0.78
Santa Cruz,Field and grain,1146.8417,983.3367891,552901.6518,11.76247899,9.833367784,5670.786156,0.78
Santa Cruz,Orchards,2068.315674,5619.0599,7007757.203,38.65602367,100.6039015,333651.9303,0.78
Santa Cruz,Vegetables,11027.79853,12091.25354,134208669.7,3668.387208,3916.519418,44722820.84,0.78
Santa Cruz,Vineyards,590.8877188,1451.911801,6025973.055,485.0805424,1162.127391,4946933.546,0.78
Shasta,Alfalfa and pasture,42091.2059,165023.0522,39576234.72,3378.702364,12339.79607,4442531.457,0.78
Shasta,Field and grain,5334.921008,5118.642528,4031828.873,4276.475972,3894.790468,3207794.984,0.78
Shasta,Orchards,2192.990191,7068.98596,6748423.983,2131.897826,6699.409083,6562297.11,0.78
Shasta,Rice,4987.209719,22613.89292,12353599.05,4494.920635,19872.12634,11134171.3,0.78
Shasta,Vegetables,509.6000544,1287.908374,1141938.848,468.0372201,1150.996178,1054992.291,0.78
Shasta,Vineyards,146.4424543,389.7933968,414389.29,143.873864,373.3825331,407120.9311,0.78
Sierra,Alfalfa and pasture,18854.00351,74064.12322,19835410.51,4162.577227,16021.40623,4412266.136,0.78
Sierra,Field and grain,698.2882892,550.993201,474378.2914,512.0252315,393.9194763,347841.5122,0.78
Siskiyou,Alfalfa and pasture,127543.6919,363277.9873,136896019.1,21091.0881,54544.89051,25888626.41,0.78
Siskiyou,Field and grain,35426.82115,43879.87679,29143992.58,18409.44275,22157.35573,15116580.08,0.78
Siskiyou,Orchards,50.68077249,145.722356,143295.3178,48.84786218,136.9408853,138112.9291,0.78
Siskiyou,Vegetables,8396.034726,18552.07267,33255296.22,7820.725058,16842.80878,31084930.72,0.78
Siskiyou,Vineyards,3.75211621,8.417189145,14131.66998,3.703759232,8.100991267,13949.54213,0.78
Solano,Alfalfa and pasture,45700.07335,173415.0568,47098542.55,468.718701,1734.150551,483061.9749,0.78
Solano,Field and grain,48875.04624,73641.86545,33161342.35,501.2825268,736.4186472,340116.3326,0.78
Solano,Orchards,36882.3165,128723.5713,105535535.4,22387.03784,75623.71685,63029477.27,0.78
Solano,Vegetables,15526.3938,39043.00838,56386575.96,1356.788092,3373.801958,3922736.638,0.78
Solano,Vineyards,5196.457016,13370.80485,39707533.24,5076.127458,12734.6596,38788062.55,0.78
Sonoma,Alfalfa and pasture,5590.584767,17430.97373,4187265.476,57.33933094,174.3097356,42946.31258,0.78
Sonoma,Field and grain,19937.50974,14641.28419,8158147.724,204.4872802,146.4128403,83673.31032,0.78
Sonoma,Orchards,2358.334133,6594.329405,5367250.047,24.1880424,65.9432934,55048.71843,0.78
Sonoma,Vegetables,1092.339696,1873.950499,2487210.983,11.20348407,18.7395048,25509.85622,0.78
Sonoma,Vineyards,61842.41286,143034.9151,716779994.6,17729.46031,39981.19437,205492022,0.78
Stanislaus,Alfalfa and pasture,43134.51194,190892.8909,78321466.6,442.4052507,1908.928891,803297.0934,0.78
Stanislaus,Field and grain,64549.17547,133666.7483,107234176.1,4195.054615,2944.153953,3757541.548,0.78
Stanislaus,Orchards,242477.1743,895909.5798,1307278791,66139.71465,241914.8447,383495847.3,0.78
Stanislaus,Rice,392.6881319,1898.222857,1069600.539,4.027570583,18.98222838,10970.26194,0.78
Stanislaus,Vegetables,19450.20496,47680.65222,227655612.8,6732.455725,17611.35878,157007895.9,0.78
Stanislaus,Vineyards,7655.698808,23721.06421,41427860.24,6696.721812,20230.94641,36238475.71,0.78
Sutter,Alfalfa and pasture,8011.218445,30198.62609,11651069.05,82.16634303,301.9862579,119498.1441,0.78
Sutter,Field and grain,29381.03007,57788.22967,25946867.05,301.3438985,577.8822909,266121.7136,0.78
Sutter,Orchards,78821.60213,266422.3155,220221556.2,57298.88412,187536.5959,161638074.3,0.78
Sutter,Rice,109958.3348,498592.6298,269707064.4,1127.777793,4985.926248,2766226.302,0.78
Sutter,Vegetables,17952.19952,45281.92523,62960848.81,1575.033178,4022.830194,5821343.159,0.78
Sutter,Vineyards,101.4852521,270.1285042,714754.9608,98.88509695,256.6273468,696442.2133,0.78
Tehama,Alfalfa and pasture,21226.11778,83651.44543,29209005.68,217.7037721,836.514446,299579.5454,0.78
Tehama,Field and grain,10959.12845,13205.65588,7846426.164,112.4013177,132.0565575,80476.16594,0.78
Tehama,Orchards,73355.5121,242802.8043,247005065.7,23689.16025,73597.96845,82296872.73,0.78
Tehama,Rice,212.3181172,962.7305525,537439.6902,2.177621715,9.627305429,5512.201951,0.78
Tehama,Vegetables,247.8772553,654.1745521,482404.629,2.54233082,6.541745447,4947.739774,0.78
Tehama,Vineyards,260.7351765,694.0122015,1937810.71,250.7979136,650.8726303,1863955.947,0.78
Trinity,Alfalfa and pasture,2632.989154,8081.590921,1822621.567,502.7214238,1504.457064,347996.4616,0.78
Trinity,Field and grain,61.38127301,75.31871313,43408.66177,40.03701541,47.89975659,28314.06348,0.78
Trinity,Orchards,8.60216633,24.73379712,20674.56129,8.355776262,23.42471805,20082.38411,0.78
Trinity,Vegetables,6.47989346,12.02751974,13285.27337,6.135748627,11.10402378,12579.69724,0.78
Trinity,Vineyards,128.6596722,288.624535,531060.5295,127.6586568,279.2194631,526928.7005,0.78
Tulare,Alfalfa and pasture,40812.32422,185987.7378,100870736.3,418.5879407,1859.87736,1034571.655,0.78
Tulare,Field and grain,169790.9017,327284.7016,275495492.4,1741.445147,3272.846984,2825594.795,0.78
Tulare,Orchards,367140.4689,1341309.793,3016582416,88188.4741,310431.7808,1247171808,0.78
Tulare,Vegetables,8278.17954,15484.56734,106924692.6,3468.442186,6049.690226,60219867.53,0.78
Tulare,Vineyards,43485.96417,174331.5767,450253027.1,32786.77715,128153.4477,339473803.6,0.78
Tuolumne,Alfalfa and pasture,1367.348218,6290.057561,1256037.654,174.3074017,781.8004776,160117.706,0.78
Tuolumne,Field and grain,53.13148707,24.79417191,26926.93555,49.35463265,22.45588454,25012.83299,0.78
Tuolumne,Orchards,165.7325329,569.7345876,481824.5184,161.4504267,541.1598974,469438.4201,0.78
Tuolumne,Vegetables,24.52970184,65.43868706,803420.2199,24.41165282,63.49566909,799553.7656,0.78
Tuolumne,Vineyards,51.8432861,160.6356192,325482.6678,51.45060373,155.4334249,323017.3282,0.78
Ventura,Alfalfa and pasture,1707.008105,9466.079749,1772623.353,17.50777543,94.66079654,18180.75233,0.78
Ventura,Field and grain,3008.004015,4240.856237,2405883.202,30.85132322,42.40856196,24675.72514,0.78
Ventura,Orchards,44990.0353,146411.1919,475513137.6,15184.30038,48307.00962,161914513.9,0.78
Ventura,Vegetables,36507.89839,63599.81016,510001011.4,374.4399835,635.9980952,5230779.604,0.78
Ventura,Vineyards,88.89657233,254.3195632,1365432.075,69.48619368,193.8196866,1067292.868,0.78
Yolo,Alfalfa and pasture,39237.9603,145515.9045,50212363.26,402.4406184,1455.15903,514998.5976,0.78
Yolo,Field and grain,77053.53459,132516.6495,57362707.67,790.2926637,1325.166482,588335.4641,0.78
Yolo,Orchards,73384.35481,256474.7747,229220867,37362.96969,127865.2829,121944339.8,0.78
Yolo,Rice,36389.62069,165004.2874,85872059.8,373.2268789,1650.042858,880739.0749,0.78
Yolo,Vegetables,41723.9384,107315.6973,171870724.4,2642.029615,6717.792916,9842238.965,0.78
Yolo,Vineyards,19923.85755,53032.35423,132374647.9,19326.27061,50155.68275,128404264.2,0.78
Yuba,Alfalfa and pasture,7521.124196,29721.13562,8179555.016,77.13973534,297.2113532,83892.87196,0.78
Yuba,Field and grain,3525.017529,5698.342325,3526816.974,36.154026,56.98342272,36172.48184,0.78
Yuba,Orchards,31263.87187,104130.1597,94207880.09,20051.61906,65257.73387,60834188.85,0.78
Yuba,Rice,36989.14137,167722.7407,96465469.32,379.3758089,1677.22739,989389.4289,0.78
Yuba,Vegetables,382.4393853,849.2901251,883963.8032,3.922455241,8.492901208,9066.295429,0.78
Yuba,Vineyards,259.3487353,690.3218398,1410091.924,246.9895081,640.9890279,1342894.193,0.78
Alameda,Alfalfa and pasture,90.89567065,364.9873232,108804.9945,0.932263287,3.64987319,1115.948659,0.79
Alameda,Field and grain,1628.968525,812.2845583,1251440.488,16.70736973,8.122845502,12835.28717,0.79
Alameda,Orchards,1748.469366,6258.914893,9923396.046,17.93301914,62.58914831,101778.421,0.79
Alameda,Vegetables,164.9887184,222.6218821,1949688.806,1.692191984,2.226218799,19996.80827,0.79
Alameda,Vineyards,2836.622596,7125.903789,27780643.64,1236.350962,3028.201559,12108281.71,0.79
Alpine,Alfalfa and pasture,3570.583967,12647.18616,3002483.465,770.0382724,2649.020474,675430.2644,0.79
Alpine,Orchards,2.03478733,6.185753483,5835.763797,1.982268483,5.875443725,5685.139906,0.79
Alpine,Vegetables,1.80498658,4.002852288,3781.516461,1.458135047,3.15281107,3054.849129,0.79
Amador,Alfalfa and pasture,3941.454316,17822.32222,3482913.285,40.42517247,178.2232205,35722.18753,0.79
Amador,Field and grain,1572.712614,738.2294445,648943.2996,16.13038597,7.382294362,6655.828784,0.79
Amador,Orchards,497.5833774,1708.357561,870899.0497,5.103419255,17.08357544,8932.297946,0.79
Amador,Vegetables,9.0629065,24.17741178,296836.9685,8.357791387,21.73894411,273742.365,0.79
Amador,Vineyards,3708.162607,11489.68442,19744155.73,2135.023565,6449.953954,11367958.26,0.79
Butte,Alfalfa and pasture,7411.880459,29180.78471,6986406.432,76.01928676,291.8078443,71655.45058,0.79
Butte,Field and grain,5480.397691,6073.782912,4238038.227,56.20920723,60.7378285,43467.05884,0.79
Butte,Orchards,104390.6332,356496.8233,355282757.3,51774.59639,173194.9177,176416369.5,0.79
Butte,Rice,100258.8222,454611.3754,251672589.3,1028.295612,4546.113709,2581257.326,0.79
Butte,Vegetables,1494.124416,3746.267817,4743562.019,15.32435298,37.4626778,48651.91814,0.79
Butte,Vineyards,201.246893,535.6691841,1551693.229,194.3382641,504.3481236,1498424.965,0.79
Calaveras,Alfalfa and pasture,792.0573766,3643.612084,816481.1034,8.123665401,36.43612048,8374.165163,0.79
Calaveras,Field and grain,487.6662076,227.5727719,113555.2412,5.001704753,2.275727696,1164.669155,0.79
Calaveras,Orchards,1441.328391,5004.189258,2565540.717,14.7828553,50.04189207,26313.23813,0.79
Calaveras,Vegetables,16.88744847,45.05119805,553113.8394,16.35924966,42.55105178,535813.7676,0.79
Calaveras,Vineyards,840.9935737,2605.805565,3523852.567,757.757949,2289.203716,3175086.442,0.79
Colusa,Alfalfa and pasture,11506.7643,42933.07991,17117995.87,118.0180953,429.3307948,175569.1884,0.79
Colusa,Field and grain,21166.05693,41310.8772,17586284.16,217.0877636,413.1087678,180372.1455,0.79
Colusa,Orchards,96101.24735,339777.2949,395586102.2,60791.21841,208374.5124,247011428.5,0.79
Colusa,Rice,124782.483,565810.918,342635624.2,1279.820338,5658.109123,3514211.53,0.79
Colusa,Vegetables,20026.57944,49154.03668,75833394.99,298.9397183,684.291976,1206477.368,0.79
Colusa,Vineyards,1363.005073,3627.980559,8686998.649,1306.109956,3389.626376,8324382.39,0.79
Contra Costa,Alfalfa and pasture,12153.73522,54478.75089,19211763.16,124.6536946,544.7875035,197043.7247,0.79
Contra Costa,Field and grain,12993.07796,25340.40381,65697779.99,5892.656381,13819.27376,42808142,0.79
Contra Costa,Orchards,2725.183751,9389.896713,20060472.87,497.4090887,1663.61556,4050237.925,0.79
Contra Costa,Vegetables,3675.572713,8539.760726,16137960.49,239.806378,512.509439,2262486.666,0.79
Contra Costa,Vineyards,1944.209666,5986.23648,10056902.9,1746.874537,5244.174049,9036138.392,0.79
Del Norte,Alfalfa and pasture,8200.14759,25004.68003,2746874.623,1550.752473,4500.026463,700162.143,0.79
Del Norte,Field and grain,351.0409307,430.7494755,287406.89,325.6133342,389.5594937,266588.6156,0.79
Del Norte,Orchards,1.07380461,3.08750893,1995.308107,1.062140238,2.977621087,1973.633758,0.79
Del Norte,Vegetables,322.3115464,598.2518866,700886.6353,317.8149326,575.1579447,691108.467,0.79
El Dorado,Alfalfa and pasture,455.0391869,1865.262686,489764.7271,4.667068584,18.65262667,5023.22797,0.79
El Dorado,Field and grain,13.11285309,10.34686248,8332.662703,0.134490789,0.103468615,85.46319995,0.79
El Dorado,Orchards,889.2428705,2965.871749,3880227.084,9.120439698,29.6587172,39797.20087,0.79
El Dorado,Vegetables,340.8181236,903.6660287,715876.4071,3.495570494,9.036660188,7342.322113,0.79
El Dorado,Vineyards,2434.230004,7041.791881,11079351.92,931.6806575,2627.805788,4240526.93,0.79
Fresno,Alfalfa and pasture,45722.99842,205634.9496,77549701.11,468.95383,2056.349475,795381.5499,0.79
Fresno,Field and grain,122665.7152,254711.1328,197905472.7,1258.109902,2547.111302,2029799.721,0.79
Fresno,Orchards,539298.4597,2007623.691,3000981484,54360.32529,192237.6455,485593481.6,0.79
Fresno,Rice,1708.258767,8257.585532,4652940.464,17.52060274,82.5758545,47722.4663,0.79
Fresno,Vegetables,143369.071,289605.3313,1477547245,50180.4419,77847.10547,883720935.4,0.79
Fresno,Vineyards,147940.4853,590430.9594,681082969.7,110516.4137,430044.579,508791404,0.79
Glenn,Alfalfa and pasture,21214.05273,81358.0698,33615601.8,217.5800281,813.5806899,344775.4031,0.79
Glenn,Field and grain,27822.06724,52237.85778,26330886.75,285.3545362,522.3785726,270060.3773,0.79
Glenn,Orchards,107226.683,370528.5155,396207223.9,53248.11059,176137.6097,194716042,0.79
Glenn,Rice,77153.95451,349845.1768,196055270.2,791.3226104,3498.451733,2010823.284,0.79
Glenn,Vegetables,3794.481699,8456.246866,9426671.655,62.21384494,132.5677106,203452.2955,0.79
Glenn,Vineyards,2.48784679,6.62202949,20236.46914,2.402234954,6.234298207,19540.09134,0.79
Humboldt,Alfalfa and pasture,36445.04893,111441.7164,7604179.734,6435.84074,18873.82823,1905918.222,0.79
Humboldt,Field and grain,2331.55182,5163.74777,2087912.979,2206.390144,4749.180521,1990683.779,0.79
Humboldt,Orchards,67.32384725,193.2531624,95496.67775,66.81988592,187.0096929,94789.57486,0.79
Humboldt,Vegetables,353.6302431,656.3834354,768991.1019,351.2212726,635.6142665,763752.6446,0.79
Humboldt,Vineyards,128.337117,287.9009411,549896.0668,128.1973645,280.3977433,549297.2583,0.79
Imperial,Alfalfa and pasture,235851.5276,1678790.954,274815702.3,2418.990027,16787.90937,2818622.587,0.79
Imperial,Field and grain,94499.15139,374207.939,404239173.8,73196.87379,276858.4946,362966679.1,0.79
Imperial,Orchards,10371.67758,61721.34259,108555016.5,10230.68286,59360.22055,107079289.4,0.79
Imperial,Vegetables,71189.89797,122584.5247,597669742.9,69814.94961,116388.203,587099069.3,0.79
Imperial,Vineyards,143.6369568,587.3311208,1540694.352,141.0945169,562.511708,1513423.357,0.79
Inyo,Alfalfa and pasture,13554.75215,83129.95485,9446299.674,2980.77403,17255.92541,4733108.536,0.79
Inyo,Field and grain,66.25361322,112.2687585,50323.33867,62.49766417,103.256583,47470.48451,0.79
Inyo,Orchards,27.53441111,159.5485522,297069.449,27.46774865,155.1902581,296381.5197,0.79
Kern,Alfalfa and pasture,44565.07783,204423.9051,98831537.05,457.0777213,2044.23903,1013656.79,0.79
Kern,Field and grain,78351.39064,154642.6832,258304310.1,803.6040076,1546.426816,2649274.976,0.79
Kern,Orchards,452649.0743,1693457.853,3404368496,58804.73205,207498.6645,962757660.2,0.79
Kern,Vegetables,69713.07172,116811.1936,826588168.8,28804.27598,38793.40282,398078163.2,0.79
Kern,Vineyards,85056.36119,340978.6541,834539464.2,70941.22101,277283.2677,696047276.7,0.79
Kings,Alfalfa and pasture,28170.79948,127879.1123,64476864.51,288.9312767,1278.79111,661301.1744,0.79
Kings,Field and grain,197547.9391,520976.5534,438058314.7,2026.132711,5209.765484,4492905.794,0.79
Kings,Orchards,122186.019,451861.8293,638898467.1,57878.14089,211668.1512,339185039.8,0.79
Kings,Vegetables,36134.11076,73719.02819,324647550.1,8390.249309,12023.84485,162824304.3,0.79
Kings,Vineyards,6035.201637,24194.61629,34322097.79,5508.743323,21531.98669,31328137.55,0.79
Lake,Alfalfa and pasture,4263.452077,16907.11611,2569643.504,43.72771361,169.0711594,26355.31799,0.79
Lake,Field and grain,1845.040641,1481.50267,1135042.161,18.92349381,14.81502654,11641.4581,0.79
Lake,Orchards,6788.328216,22563.55056,3351496.583,69.62387914,225.6355033,34374.32394,0.79
Lake,Rice,311.6135987,1412.973777,797552.6812,3.19603691,14.12973763,8180.027499,0.79
Lake,Vegetables,71.26432411,187.4131511,150433.0237,0.73091614,1.874131483,1542.902795,0.79
Lake,Vineyards,12239.99548,32579.82419,105559453.5,5915.624991,15352.27444,51017187.24,0.79
Lassen,Alfalfa and pasture,78393.31894,278685.1858,40547140.83,13470.68252,42825.61102,15085633,0.79
Lassen,Field and grain,13937.05855,15456.26279,9550561.598,12415.80168,13404.88969,8502107.167,0.79
Lassen,Rice,1612.289111,7228.135024,4190348.356,1526.329847,6671.697459,3966939.753,0.79
Lassen,Vegetables,252.0770441,587.90433,562511.1982,223.9609677,508.8743771,503339.3931,0.79
Los Angeles,Alfalfa and pasture,6006.697414,34922.04581,15308408.15,72.45059337,412.3982331,219168.2601,0.79
Los Angeles,Field and grain,6342.971391,10728.38247,5425860.8,153.043825,366.4556722,603538.0474,0.79
Los Angeles,Orchards,571.2892756,2343.632522,4744949.146,476.062138,1883.827855,4198756.579,0.79
Los Angeles,Vegetables,3833.639369,13433.55558,47723951.75,2946.440855,9528.264942,37430078.34,0.79
Los Angeles,Vineyards,323.7676266,973.0553689,3340660.495,311.6409551,913.1944632,3215536.52,0.79
Madera,Alfalfa and pasture,10164.89452,42892.80801,19636373.17,104.2553284,428.9280759,201398.6993,0.79
Madera,Field and grain,27634.60505,52192.32145,42998468.14,283.4318477,521.9232093,441009.9302,0.79
Madera,Orchards,234715.9951,872979.3309,1199345759,26507.04737,96929.64093,140059710.6,0.79
Madera,Vegetables,4131.040517,9703.258899,28408494.85,749.4590661,1748.105872,10424585.92,0.79
Madera,Vineyards,57576.85363,178400.9894,259229368.1,47390.19219,143166.8308,213365767.7,0.79
Marin,Alfalfa and pasture,7641.634487,24625.07336,9669063.496,1622.964423,5099.233312,2053558.84,0.79
Marin,Field and grain,4633.718937,3023.014294,1943132.855,128.9218256,99.60061342,86979.04283,0.79
Marin,Orchards,76.43378917,191.4113778,469484.0924,74.6085629,182.1479747,458301.9771,0.79
Marin,Vegetables,134.1170471,190.5063147,1584875.063,132.3826212,183.3415844,1564379.172,0.79
Marin,Vineyards,170.1696844,427.4847139,1092083.003,168.1086501,411.7494887,1078856.085,0.79
Mariposa,Alfalfa and pasture,81.47912833,374.8192307,60456.62978,0.835683367,3.74819227,620.0679978,0.79
Mariposa,Field and grain,29.4045766,13.72184683,21693.32335,21.33892289,9.709005276,15742.86073,0.79
Mariposa,Orchards,56.90121918,187.4499564,198141.1098,45.37297083,145.7973049,157886.6537,0.79
Mariposa,Vineyards,61.79857201,191.4819184,50198.00491,0.633831508,1.914819165,514.8513324,0.79
Mendocino,Alfalfa and pasture,19710.75792,60455.3009,1552749.617,202.1616197,604.553003,15925.6371,0.79
Mendocino,Field and grain,4768.097439,5850.757822,3180446.3,48.90356348,58.50757763,32619.96206,0.79
Mendocino,Orchards,1672.729453,4736.504401,2572712.333,17.15619952,47.36504355,26386.79316,0.79
Mendocino,Vegetables,219.5862892,407.5805327,477504.1326,2.252167069,4.075805287,4897.478283,0.79
Mendocino,Vineyards,17408.34417,39052.44864,142318797.5,10282.86608,22491.04305,84065728.56,0.79
Merced,Alfalfa and pasture,67455.81277,289372.3491,108024442.5,691.85449,2893.723462,1107943,0.79
Merced,Field and grain,165339.0669,363101.3324,283832944.7,21818.74461,12786.76679,19874232.97,0.79
Merced,Orchards,194494.264,724829.6124,925341630.7,57758.24664,211172.7991,284715171,0.79
Merced,Rice,1462.320105,7068.737814,3983054.862,14.99815492,70.68737744,40851.84474,0.79
Merced,Vegetables,52913.95304,140207.9096,534468003,22826.24892,65657.25313,349637270.7,0.79
Merced,Vineyards,13065.67275,40483.78469,76261293.59,11943.68936,36082.15277,69712537.46,0.79
Modoc,Alfalfa and pasture,142320.9292,500260.2031,239600307.5,27748.32059,101868.257,46428122.95,0.79
Modoc,Field and grain,27043.29414,31619.20471,21521785.26,567.5883495,906.1693304,541407.9413,0.79
Modoc,Orchards,23.52404065,78.28192401,66512.10541,21.47001416,69.66048794,60704.53057,0.79
Modoc,Rice,2348.147321,10647.38703,5816493.02,1005.833066,4446.806381,2491505.092,0.79
Modoc,Vegetables,4249.156657,10048.30355,20716420.74,3798.661524,8746.766879,18522081.81,0.79
Modoc,Vineyards,11.97948202,26.87378545,33898.42838,11.51838195,25.19340642,32593.65013,0.79
Mono,Alfalfa and pasture,41978.88771,178461.1651,32717594.31,7824.19683,36911.49318,14453129.52,0.79
Mono,Field and grain,536.3885823,825.4528204,395687.3524,468.3899299,702.7888972,345525.5712,0.79
Mono,Vineyards,13.74318799,47.22416791,62791.46334,13.67791387,45.82487651,62493.23141,0.79
Monterey,Alfalfa and pasture,2967.28172,12268.65559,571309.1409,30.43365867,122.6865547,5859.580933,0.79
Monterey,Field and grain,13564.38516,11558.78241,3401774.241,139.1218994,115.587823,34889.99228,0.79
Monterey,Orchards,2104.105989,5538.002359,26484624.77,1464.13833,3728.514382,21921545.09,0.79
Monterey,Vegetables,148628.8891,163736.3574,2721491774,57798.09631,62183.43283,1060261832,0.79
Monterey,Vineyards,52090.08734,127994.2198,260136329.6,534.2573061,1279.942185,2668064.919,0.79
Napa,Alfalfa and pasture,851.9619408,3065.150016,616463.2661,8.738071188,30.65149986,6322.700165,0.79
Napa,Field and grain,1303.101757,599.6567053,514427.1329,13.36514639,5.996566993,5276.175787,0.79
Napa,Orchards,325.8517173,893.3298869,991577.8777,3.342068895,8.93329878,10170.02952,0.79
Napa,Vegetables,23.45711765,34.14110461,277195.1934,0.240585817,0.341411036,2843.02757,0.79
Napa,Vineyards,44729.90451,113094.1674,879087506.2,10006.70634,24668.2308,196664191.9,0.79
Nevada,Alfalfa and pasture,3401.132977,13487.50945,3607662.002,421.9428913,1631.422454,447564.781,0.79
Nevada,Field and grain,56.82569365,44.83903185,38225.73535,40.49558359,31.15471289,27240.73147,0.79
Nevada,Orchards,58.11365312,191.9904508,188302.3483,56.07351416,180.6138003,181703.3043,0.79
Nevada,Vegetables,82.80630109,220.4498107,173482.3927,73.18669534,189.9691562,153328.9478,0.79
Nevada,Vineyards,447.096224,1190.058967,2210794.155,441.2587121,1145.157926,2181928.921,0.79
Orange,Alfalfa and pasture,6.93670503,39.29595966,77441.97037,0.071145691,0.392959588,794.2766046,0.79
